urban_context_city,n,mean_date_range,mean_date_range_bca_lo,mean_date_range_bca_hi,mean_date_range_pct_lo,mean_date_range_pct_hi,median_date_range,median_date_range_bca_lo,median_date_range_bca_hi,median_date_range_pct_lo,median_date_range_pct_hi,latitude_null_rate,longitude_null_rate,not_before_null_rate,not_after_null_rate
Antipolis,10,48.2,13.1,120.9,6.997500000000004,102.8,4.0,,,2.0,108.5,0.0,0.0,0.0,0.0
Forentum,10,68.0,43.26029037313935,119.12313001419395,38.097500000000004,103.40499999999997,60.0,,,24.0,100.0,0.0,0.0,0.0,0.0
Hydruntum,10,86.7,52.980464544926775,122.60164292774712,52.972500000000046,123.50249999999998,100.0,,,31.0,115.0,0.0,0.0,0.0,0.0
Faesulae,10,89.7,55.0,116.59961654293454,57.5,121.00249999999998,100.0,,,50.5,125.0,0.0,0.0,0.0,0.0
Nicopolis (Achaea),10,112.4,64.7,159.5,64.69250000000001,160.6,101.5,39.0,200.0,41.92500000000013,200.0,0.0,0.0,0.0,0.0
Thignica,10,49.3,13.8,109.29729581902612,6.197500000000004,96.80249999999998,7.0,1.5,100.0,1.5,100.0,0.0,0.0,0.0,0.0
Carteia,10,93.1,45.03888007146236,168.2662940411911,38.890000000000015,156.6,50.0,13.0,180.0,22.0,180.0,0.0,0.0,0.0,0.0
Thelepte,10,16.8,4.8,46.2,2.0,36.4,2.0,,,2.0,24.0,0.0,0.0,0.0,0.0
Ilugo,10,94.1,58.4,136.1,56.2,132.1,100.0,,,40.0,150.0,0.0,0.0,0.0,0.0
Pollentia (Italia (V Picenum)),10,116.0,94.79912711982968,147.0,93.0,142.0,100.0,,,100.0,140.0,0.0,0.0,0.0,0.0
Pontia,10,83.5,55.2,110.1,53.697500000000005,110.1,100.0,,,50.0,125.0,0.0,0.0,0.0,0.0
Metulum,10,102.7,51.13598908250685,163.6676357553909,50.1,165.30499999999998,95.0,15.0,175.0,15.0,165.0,0.0,0.0,0.0,0.0
Vulci,10,45.6,28.8,64.45132105834196,27.897500000000004,64.20249999999999,46.0,30.0,70.5,21.0,65.0,0.0,0.0,0.0,0.0
Vada Sabatia,10,115.0,90.0,148.0,88.0,145.0,100.0,,,90.0,150.0,0.0,0.0,0.0,0.0
Iuliomagus,9,88.11111111111111,57.0,122.22222222222223,57.333333333333336,121.11111111111111,80.0,50.0,150.0,50.0,150.0,0.0,0.0,0.0,0.0
Lugdunum Convenarum,9,14.88888888888889,4.111111111111111,33.67111947470549,2.888888888888889,29.88888888888889,4.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Hortona,9,73.77777777777777,54.0,93.33333333333333,54.22222222222222,93.33333333333333,100.0,42.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0
Aufidena,9,102.22222222222223,86.66666666666667,135.55555555555554,82.22222222222223,128.88888888888889,100.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Iesso,9,125.77777777777777,88.97299721653673,186.73831208484478,81.77777777777777,175.55555555555554,100.0,58.63070343783561,130.0,100.0,150.0,0.0,0.0,0.0,0.0
Norba Caesarina,9,80.11111111111111,49.111111111111114,122.33333333333331,45.88611111111111,118.89166666666665,100.0,50.0,100.0,20.0,100.0,0.0,0.0,0.0,0.0
Gerunda,9,38.22222222222222,14.848860963963535,78.19520036136197,12.650000000000029,67.88888888888889,4.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Saena,9,79.33333333333333,46.446075612169544,125.73118023142838,42.88333333333334,119.33333333333333,60.0,30.0,150.0,14.0,150.0,0.0,0.0,0.0,0.0
Uxama,9,105.44444444444444,69.0,137.77777777777777,70.08611111111117,138.88888888888889,100.0,,,68.0,150.0,0.0,0.0,0.0,0.0
Butuntum,9,62.44444444444444,40.888888888888886,83.33333333333333,41.55555555555556,82.24999999999986,50.0,50.0,60.0,50.0,100.0,0.0,0.0,0.0,0.0
Zeugma,9,107.88888888888889,85.55555555555556,135.66666666666666,83.55555555555556,133.44444444444446,100.0,60.0,130.0,99.00000000000176,150.0,0.0,0.0,0.0,0.0
Noviomagus (Gallia Lugdunensis),9,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Forum Cornelii,9,82.22222222222223,63.02569384715595,94.44444444444444,64.44444444444444,100.0,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Compsa,9,156.77777777777777,114.77777777777777,201.22222222222223,114.77777777777777,200.0,150.0,100.0,250.0,100.0,250.0,0.0,0.0,0.0,0.0
Tauromenium,9,110.33333333333333,70.33333333333333,157.77777777777777,64.77777777777777,158.11111111111111,100.0,,,23.0,200.0,0.0,0.0,0.0,0.0
Isurium,8,99.375,37.75,166.625,40.375,168.375,72.0,3.0,210.5,3.0,210.5,0.0,0.0,0.0,0.0
Corinthia,8,67.25,33.53713146679631,128.16680108123023,27.371875000000006,115.37812499999998,41.5,18.0,97.0,18.0,144.0,0.0,0.0,0.0,0.0
Aquincum,8,70.5,33.25,122.5,29.368750000000013,120.0,50.0,,,15.18750000000055,130.0,0.0,0.0,0.0,0.0
Centuripae,8,150.0,112.5,187.5,112.5,187.5,150.0,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
Mopthensium,8,1.75,1.25,2.375,1.25,2.375,1.5,1.0,2.5,1.0,2.5,0.0,0.0,0.0,0.0
Ugultunia,8,92.75,48.25,199.42694174187295,39.0,168.75,70.0,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Baelo,8,81.25,62.5,93.75,62.5,100.0,100.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Meninx,8,33.75,4.25,126.39572762527541,2.75,83.25,5.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Dea Augusta Vocontiorum,8,64.5,31.125,120.25,26.375,112.625,50.0,,,3.0,100.0,0.0,0.0,0.0,0.0
Elephantine,8,40.75,1.375,184.0550937828743,1.25,119.25,1.5,1.0,2.5367196708700703,1.0,3.0,0.0,0.0,0.0,0.0
Saletio,8,59.25,20.75,124.16968103149406,10.25,110.5,13.0,8.0,115.0,8.0,130.0,0.0,0.0,0.0,0.0
Philadelphia (Asia),8,76.75,27.5,138.375,26.625,137.87812499999998,52.5,3.0,200.0,3.0,200.0,0.0,0.0,0.0,0.0
Barcino,8,110.0,62.5,193.75,57.5,175.0,75.0,50.0,150.0,50.0,200.0,0.0,0.0,0.0,0.0
Aceruntia,8,55.75,43.75,73.75,43.125,70.62812499999998,50.0,,,40.0,71.0,0.0,0.0,0.0,0.0
Gracchuris,8,130.375,65.04984014602803,223.91990572571672,56.35937500000003,212.5,75.0,42.0,250.0,42.0,300.0,0.0,0.0,0.0,0.0
Halaesa,8,82.5,57.5,132.5,55.0,122.5,60.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Avitta,8,16.875,3.75,55.870784577536455,2.375,41.5,5.0,1.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0
Rusicada,8,22.375,2.224434480425476,90.55556755082668,1.625,59.0,2.5,1.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0
Caelia,8,65.0,53.75,83.75,52.5,82.5,55.0,50.0,80.0,50.0,100.0,0.0,0.0,0.0,0.0
Sparta,8,94.5,48.293999727447854,152.75,44.25,148.75,70.0,22.0,175.0,22.0,175.6249999999966,0.0,0.0,0.0,0.0
Amphipolis,8,99.875,49.5,181.29325952141346,38.75,169.0,75.0,23.5,200.0,2.0,200.0,0.0,0.0,0.0,0.0
Byzantium,8,91.5,44.25,135.0,44.25,135.0,100.0,,,25.5,150.0,0.0,0.0,0.0,0.0
Aesis,8,42.5,22.625,66.75,20.625,65.875,36.0,3.0,71.0,3.0,81.0,0.0,0.0,0.0,0.0
Savaria,7,84.42857142857143,48.857142857142854,140.0,43.42857142857143,134.28571428571428,100.0,50.0,200.0,40.0,100.0,0.0,0.0,0.0,0.0
Tralles,7,24.285714285714285,10.053154879000394,64.03535229369166,9.0,50.0,11.0,7.0,22.0,7.0,22.0,0.0,0.0,0.0,0.0
Forum Segusiavorum,7,2.4285714285714284,1.8203236768016535,3.7142857142857144,1.7142857142857142,3.4285714285714284,2.0,,,2.0,3.0,0.0,0.0,0.0,0.0
Emmaus,7,48.0,12.285714285714286,101.85714285714286,11.714285714285714,93.71428571428571,7.0,3.0,130.0,3.0,130.0,0.0,0.0,0.0,0.0
Petuaria,7,162.14285714285714,80.0,194.28571428571428,105.0,201.42857142857142,180.0,,,180.0,180.0,0.0,0.0,0.0,0.0
Venta Icenorum,7,122.0,45.57142857142857,219.28571428571428,45.285714285714285,219.14285714285714,50.0,15.0,230.0,15.0,230.0,0.0,0.0,0.0,0.0
Mago,7,67.28571428571429,40.42857142857143,95.7142857142857,43.142857142857146,93.0,60.0,,,60.0,100.0,0.0,0.0,0.0,0.0
Scythopolis,7,11.0,3.1428571428571432,31.142857142857146,2.2857142857142856,25.0,4.0,1.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0
Alebaece,7,100.42857142857143,52.42857142857143,157.19954966234457,52.42857142857143,157.14285714285714,100.0,32.0,200.0,32.0,200.0,0.0,0.0,0.0,0.0
Thibilis,7,58.285714285714285,1.5714285714285714,143.34129258436997,1.4285714285714286,115.28571428571429,2.0,1.0,200.0,1.0,200.0,0.0,0.0,0.0,0.0
Glanum,7,32.0,2.2489956994039306,143.34726333994325,1.2857142857142858,88.71428571428571,2.0,1.0,200.0,1.0,17.0,0.0,0.0,0.0,0.0
Antiochia (Syria),7,66.14285714285714,27.22519105871259,129.41284105308776,21.285714285714285,119.71785714285711,60.0,3.0,120.0,3.0,120.0,0.0,0.0,0.0,0.0
Libisosa,7,66.0,31.142857142857142,87.42857142857143,40.857142857142854,90.28571428571429,70.0,2.0,100.0,24.0,100.0,0.0,0.0,0.0,0.0
Tarsatica,7,171.42857142857142,142.85714285714286,235.71428571428572,135.71428571428572,221.42857142857142,150.0,,,150.0,200.0,0.0,0.0,0.0,0.0
Cluana,7,108.0,73.84195223654037,147.14285714285714,73.14285714285714,146.57142857142858,100.0,,,76.0,150.0,0.0,0.0,0.0,0.0
Portus Magnus,7,22.285714285714285,7.285714285714286,62.82011341666969,5.857142857142857,49.42857142857143,13.0,3.0,100.0,3.0,19.0,0.0,0.0,0.0,0.0
Forum Iulii (Gallia Narbonensis),7,68.71428571428571,19.142857142857142,179.81165871046974,11.996428571428577,152.03214285714267,21.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Lissus,7,105.57142857142857,39.714285714285715,173.28571428571428,39.714285714285715,173.28571428571428,100.0,13.0,200.0,13.0,200.0,0.0,0.0,0.0,0.0
Utica,7,93.57142857142857,36.0,193.41817317900453,22.857142857142858,172.14285714285714,50.0,,,4.0,200.0,0.0,0.0,0.0,0.0
Sicca Veneria,7,57.285714285714285,20.285714285714285,85.0,23.714285714285715,86.14285714285714,80.0,3.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0
Sisapo,7,88.57142857142857,54.285714285714285,112.85714285714286,60.0,117.14285714285714,100.0,,,30.0,130.0,0.0,0.0,0.0,0.0
Avaricum,7,97.14285714285714,34.959334384256664,192.45799901364504,30.996428571428577,178.85714285714286,60.0,23.0,300.0,23.0,200.0,0.0,0.0,0.0,0.0
Tingis,7,4.285714285714286,1.5714285714285712,9.285714285714286,1.5714285714285714,8.0,1.0,1.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0
Uxentum,7,103.0,91.7142857142857,128.57142857142858,87.57142857142857,121.42857142857143,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Parium,7,29.285714285714285,12.571428571428571,90.85805240956768,11.285714285714286,61.142857142857146,13.0,10.0,24.0,10.0,24.0,0.0,0.0,0.0,0.0
Margum,7,77.85714285714286,41.0,117.14285714285714,39.83571428571432,115.85714285714286,60.0,34.0,150.0,34.0,150.0,0.0,0.0,0.0,0.0
Myrtilis,7,131.57142857142858,63.142857142857146,181.42857142857142,66.0,181.42857142857142,200.0,70.0,200.0,50.0,200.0,0.0,0.0,0.0,0.0
Castrum Novum (Italia (V Picenum)),7,93.28571428571429,69.28571428571429,127.14285714285714,67.42857142857143,120.42857142857143,81.0,,,70.0,150.0,0.0,0.0,0.0,0.0
Buxentum,6,50.5,26.333333333333332,73.66666666666667,27.666666666666668,76.66666666666667,51.0,15.5,85.0,15.5,85.0,0.0,0.0,0.0,0.0
Anxa,6,76.83333333333333,56.666666666666664,95.16666666666667,56.833333333333336,95.16666666666667,85.5,50.0,100.0,45.0,100.0,0.0,0.0,0.0,0.0
Morgantina,6,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Sidon,6,11.166666666666666,2.3333333333333335,34.66139553404719,1.6666666666666667,27.5,3.0,1.0,25.5,1.0,29.5,0.0,0.0,0.0,0.0
Iamo,6,85.66666666666667,41.333333333333336,152.60958548336694,35.666666666666664,138.33333333333334,60.5,20.5,176.0,20.5,176.0,0.0,0.0,0.0,0.0
Virunum,6,205.0,110.0,283.3333333333333,110.0,283.3333333333333,250.0,100.0,300.0,65.0,300.0,0.0,0.0,0.0,0.0
Apollonia (Lycia et Pamphylia) (1),6,49.333333333333336,1.333333333333333,98.0,1.3333333333333333,97.66666666666667,2.0,1.0,144.0,1.0,145.0,0.0,0.0,0.0,0.0
Mediolanum (Gallia Aquitania),6,47.833333333333336,7.666666666666667,103.59482764854033,7.662500000000008,91.34999999999991,17.0,1.5,125.0,1.5,125.0,0.0,0.0,0.0,0.0
Scodra,6,80.33333333333333,25.833333333333332,126.66666666666667,25.833333333333332,130.0,90.0,1.0,150.0,1.0,150.0,0.0,0.0,0.0,0.0
Cosilinum,6,74.16666666666667,55.333333333333336,90.5,51.0,90.66666666666667,72.0,,,50.5,100.0,0.0,0.0,0.0,0.0
Venta Belgarum,6,121.66666666666667,95.0,186.66666666666666,90.0,165.0,100.0,,,85.0,180.0,0.0,0.0,0.0,0.0
Bisica,6,47.166666666666664,17.574569200566287,83.37172361149874,15.833333333333334,80.08333333333287,40.0,1.5,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Baeterrae,6,99.5,33.666666666666664,200.37740240276557,26.320833333333354,189.0,71.0,2.5,225.0,2.5,225.0,0.0,0.0,0.0,0.0
Tucci,6,175.0,100.0,200.0,125.0,200.0,200.0,,,125.0,200.0,0.0,0.0,0.0,0.0
Scolacium,6,90.66666666666667,42.68979035239869,142.0,39.333333333333336,148.66666666666666,75.0,22.0,175.0,22.0,175.0,0.0,0.0,0.0,0.0
Salpensa,6,60.333333333333336,29.33333333333333,145.66666666666666,26.666666666666668,116.33333333333333,32.0,24.0,120.0,24.0,125.0,0.0,0.0,0.0,0.0
Malaca,6,72.16666666666667,10.333333333333334,167.0,6.0,138.33333333333334,15.0,1.5,200.0,1.5,200.0,0.0,0.0,0.0,0.0
Dyme,6,71.16666666666667,39.5,146.66666666666666,37.0,125.00833333333328,47.5,31.0,125.0,31.0,135.0,0.0,0.0,0.0,0.0
Mascula,6,13.166666666666666,2.3333333333333335,28.5,2.1666666666666665,26.5,3.0,,,1.5,35.0,0.0,0.0,0.0,0.0
Condevicnum,6,38.5,3.166666666666666,140.33333333333334,2.3333333333333335,104.33333333333333,3.5,1.5,110.5,1.5,110.5,0.0,0.0,0.0,0.0
Synnada,6,23.0,5.666666666666667,70.16666666666667,3.3333333333333335,55.166666666666664,8.0,1.0,60.0,1.0,60.0,0.0,0.0,0.0,0.0
Munigua,6,63.166666666666664,26.833333333333332,145.60211600756406,21.833333333333332,120.0,46.0,9.0,134.5,9.0,134.5,0.0,0.0,0.0,0.0
Diocletianopolis,6,18.833333333333332,2.0,67.75453382316873,1.5,51.5,2.5,1.0,53.0,1.0,53.0,0.0,0.0,0.0,0.0
Cornus,6,133.66666666666666,34.166666666666664,200.0,67.33333333333333,200.0,200.0,,,1.0,200.0,0.0,0.0,0.0,0.0
Apollonia (Macedonia),6,125.66666666666667,67.66666666666667,183.83333333333334,59.833333333333336,191.83333333333334,125.5,51.0,200.5,51.0,200.5,0.0,0.0,0.0,0.0
Byblos,5,17.0,4.2,43.8,3.4,37.0,5.0,3.0,54.0,3.0,54.0,0.0,0.0,0.0,0.0
Soluntum,5,60.0,50.0,90.0,50.0,80.0,50.0,,,50.0,100.0,0.0,0.0,0.0,0.0
Ossonoba,5,90.4,41.03265990393221,160.0,40.4,150.0,100.0,50.0,200.0,2.0,200.0,0.0,0.0,0.0,0.0
Zela,5,61.6,8.0,142.71094070167,5.0,129.0,18.0,1.0,178.0,1.0,178.0,0.0,0.0,0.0,0.0
Cillium,5,17.4,6.2,31.31771556840831,6.0,29.2,20.0,2.0,41.0,2.0,41.0,0.0,0.0,0.0,0.0
Celaenae,5,35.4,6.4,74.4,4.4,72.6,12.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Autricum,5,128.4,84.0,172.8,84.0,172.8,100.0,60.0,191.0,60.0,191.0,0.0,0.0,0.0,0.0
Attalea,5,82.8,26.8,160.0,24.4,142.0,100.0,10.0,200.0,4.0,200.0,0.0,0.0,0.0,0.0
Bagacum,5,54.4,16.8,92.0,16.8,92.0,60.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Alba Helviorum,5,100.2,40.6,160.0,40.6,160.0,100.0,,,1.0,200.0,0.0,0.0,0.0,0.0
Baccanae,5,86.0,44.0,100.0,58.0,100.0,100.0,,,30.0,100.0,0.0,0.0,0.0,0.0
Eleusis,5,25.6,8.8,40.4,10.0,40.2,30.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Frusino,5,74.0,46.0,108.0,46.0,106.0,50.0,40.0,100.0,40.0,130.0,0.0,0.0,0.0,0.0
Unknown (4),5,78.0,44.0,112.0,44.0,112.0,100.0,30.0,130.0,30.0,130.0,0.0,0.0,0.0,0.0
Hasta Regia,5,110.0,80.0,170.46981034465944,70.0,160.0,100.0,,,50.0,200.0,0.0,0.0,0.0,0.0
Forum Hadriani,5,10.8,7.2,12.0,8.4,12.0,12.0,,,6.0,12.0,0.0,0.0,0.0,0.0
Abdera (Thracia),5,57.4,2.0,132.4,2.0,129.0,2.0,2.0,100.0,2.0,181.0,0.0,0.0,0.0,0.0
Augustoritum,5,80.0,36.0,118.0,36.0,124.0,100.0,20.0,130.0,20.0,130.0,0.0,0.0,0.0,0.0
Adria,5,86.0,68.0,100.0,70.0,100.0,100.0,70.0,100.0,60.0,100.0,0.0,0.0,0.0,0.0
Alsium,5,91.4,25.8,159.0,23.8,159.0,95.0,1.0,200.0,1.0,200.0,0.0,0.0,0.0,0.0
Comana,5,3.8,1.4,10.6,1.0,8.6,1.0,1.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0
Rusguniae,5,7.4,1.0,15.8,1.0,15.8,1.0,1.0,12.0,1.0,22.0,0.0,0.0,0.0,0.0
Nertobriga,5,78.0,58.0,96.0,60.0,96.0,80.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Nabrissa,5,62.0,50.0,90.0,50.0,82.0,50.0,50.0,60.0,50.0,100.0,0.0,0.0,0.0,0.0
Treba,5,24.8,1.4,54.0,1.2,52.4,2.0,1.0,70.0,1.0,70.0,0.0,0.0,0.0,0.0
Corcyra,5,77.0,33.2,161.2,26.0,147.0,50.0,2.0,201.0,2.0,201.0,0.0,0.0,0.0,0.0
Mytilene,5,18.8,3.2,34.6,3.0,34.6,5.0,2.0,42.0,2.0,42.0,0.0,0.0,0.0,0.0
Argos (Achaea) (2),5,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Vardagate,5,60.8,21.2,140.0,11.6,130.4,50.0,2.0,200.0,2.0,200.0,0.0,0.0,0.0,0.0
Neapaphus,5,21.8,1.8,80.4,1.6,61.0,2.0,1.0,4.0,1.0,100.0,0.0,0.0,0.0,0.0
Mauves,4,5.75,1.0,15.25,1.0,15.25,1.0,,,1.0,20.0,0.0,0.0,0.0,0.0
Ebora,4,46.0,12.0,80.0,12.0,80.0,40.0,4.0,100.0,4.0,100.0,0.0,0.0,0.0,0.0
Bida,4,50.5,1.0,100.0,1.0,100.0,50.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Tyana,4,39.25,14.5,76.0,10.75,73.07499999999959,34.0,1.0,88.0,1.0,88.0,0.0,0.0,0.0,0.0
Amastris,4,51.75,3.5,100.0,3.5,100.0,53.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Aquae Flaviae,4,83.0,8.25,232.5,1.0,225.25,15.5,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0
Visentium,4,25.25,1.0,49.5,1.0,49.5,21.5,1.0,57.0,1.0,57.0,0.0,0.0,0.0,0.0
Vaga,4,52.25,4.131267111098065,100.0,4.5,100.0,53.5,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Lyctus,4,6.75,1.5,12.5,1.5,12.0,6.5,1.0,13.0,1.0,13.0,0.0,0.0,0.0,0.0
Lystra,4,7.5,4.5,12.25,3.25,12.25,7.0,,,2.0,14.0,0.0,0.0,0.0,0.0
Laodicea (Syria),4,30.25,19.0,51.25,18.0,49.75,22.0,17.0,60.0,17.0,60.0,0.0,0.0,0.0,0.0
Madauros,4,63.75,3.25,162.5,2.5,151.0,27.0,1.0,200.0,1.0,200.0,0.0,0.0,0.0,0.0
Crexa,4,182.5,140.0,262.5,135.0,262.5,150.0,,,130.0,300.0,0.0,0.0,0.0,0.0
Elaeussa,4,150.75,1.5,300.0,1.5,300.0,151.0,1.0,300.0,1.0,300.0,0.0,0.0,0.0,0.0
Lychnidus,4,41.0,8.0,87.5,7.0,77.25,29.5,5.0,100.0,5.0,100.0,0.0,0.0,0.0,0.0
Bantia,4,65.25,40.0,90.5,40.0,90.5,65.5,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Picentia,4,102.5,85.0,122.5,85.0,122.5,100.0,,,80.0,130.0,0.0,0.0,0.0,0.0
Pitinum Mergens,4,157.5,72.5,200.0,72.5,200.0,200.0,,,30.0,200.0,0.0,0.0,0.0,0.0
Iria,4,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Thibiuca,4,42.25,10.25,87.5,9.5,77.75,30.5,8.0,100.0,8.0,100.0,0.0,0.0,0.0,0.0
Sufes,4,50.75,1.0,191.339450093754,1.0,150.25,1.0,,,1.0,200.0,0.0,0.0,0.0,0.0
Thuburnica,4,125.0,50.0,200.0,50.0,200.0,125.0,50.0,200.0,50.0,200.0,0.0,0.0,0.0,0.0
Nesactium,4,105.0,60.0,175.0,40.0,175.0,100.0,,,20.0,200.0,0.0,0.0,0.0,0.0
Neretum,4,81.75,24.75,115.0,25.75,121.5,98.0,1.0,130.0,1.0,130.0,0.0,0.0,0.0,0.0
Cartenna,4,23.75,12.5,43.0,9.25,39.75,19.0,,,6.0,51.0,0.0,0.0,0.0,0.0
Cassandrea,4,197.75,125.0,305.75,125.0,293.25,175.0,100.0,341.0,100.0,341.0,0.0,0.0,0.0,0.0
Chalcedon,4,73.75,25.25,165.5,16.5,155.0,41.0,13.0,200.0,13.0,200.0,0.0,0.0,0.0,0.0
Antipatris,4,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Apamea (Bithynia et Pontus),4,16.75,1.5,32.0,1.5,32.0,16.0,1.0,34.0,1.0,34.0,0.0,0.0,0.0,0.0
Cibyra,4,40.75,9.25,87.5,6.5,78.0,31.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Apisa Maius,4,36.75,8.5,82.5,8.25,79.0,23.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Ilium,4,10.75,4.0,17.5,4.0,17.5,10.5,1.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0
Lebedus,4,26.75,1.5,52.0,1.5,52.0,23.0,1.0,60.0,1.0,60.0,0.0,0.0,0.0,0.0
Edessa,4,125.0,100.0,175.0,100.0,175.0,100.0,,,100.0,200.0,0.0,0.0,0.0,0.0
Argentomagus,4,75.25,40.75,100.0,48.25,100.0,85.0,31.0,100.0,31.0,100.0,0.0,0.0,0.0,0.0
Larisa (Achaea),4,37.25,2.0,86.25,2.0,75.5,23.5,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Tunisa,4,13.75,1.5,26.0,1.5,26.0,14.0,1.0,26.0,1.0,26.0,0.0,0.0,0.0,0.0
Heraclea (Asia) (2),4,30.5,1.0,89.0,1.0,88.75,1.5,1.0,118.0,1.0,118.0,0.0,0.0,0.0,0.0
Calama,4,41.25,3.75,114.0,2.5,112.0,8.0,1.0,148.0,1.0,148.0,0.0,0.0,0.0,0.0
Sagalassus,4,12.0,5.25,24.0,4.0,22.25,8.5,3.0,28.0,3.0,28.0,0.0,0.0,0.0,0.0
Blaundus,4,90.0,32.5,125.0,32.5,137.5,100.0,,,10.0,150.0,0.0,0.0,0.0,0.0
Seria,4,77.5,55.0,100.0,55.0,100.0,80.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Siarum,4,32.75,2.5,63.0,2.5,63.0,32.0,2.0,65.0,2.0,65.0,0.0,0.0,0.0,0.0
Attacum,4,88.0,41.5,115.0,41.5,122.5,100.0,,,22.0,130.0,0.0,0.0,0.0,0.0
Graviscae,4,101.25,56.25,175.0,52.5,165.0,80.0,45.0,200.0,45.0,200.0,0.0,0.0,0.0,0.0
Smyrna,4,19.0,1.0,43.5,1.0,37.75,12.5,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Cabellio,4,50.5,1.0,100.0,1.0,100.0,50.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Tigava,4,71.0,23.25,160.75,17.5,158.0,37.5,9.0,200.0,9.0,200.0,0.0,0.0,0.0,0.0
Avennio,4,71.75,19.5,105.5,21.0,116.25,78.0,1.0,130.0,1.0,130.0,0.0,0.0,0.0,0.0
Althiburos,4,27.0,2.25,76.5,1.0,75.25,3.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Acmonia,4,13.25,1.0,32.75,1.0,30.25,6.0,1.0,40.0,1.0,40.0,0.0,0.0,0.0,0.0
Valentia (Italia (IX Liguria)),4,55.0,35.0,87.5,27.5,87.5,50.0,,,20.0,100.0,0.0,0.0,0.0,0.0
Adraha,4,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Valentia (Gallia Narbonensis),4,19.5,4.5,48.75,2.5,46.5,7.5,2.0,61.0,2.0,61.0,0.0,0.0,0.0,0.0
Acci,3,14.666666666666666,1.6666666666666667,40.0,1.0,40.0,3.0,1.0,40.0,1.0,40.0,0.0,0.0,0.0,0.0
Aradus,3,44.666666666666664,20.0,58.0,20.0,60.0,54.0,20.0,60.0,20.0,60.0,0.0,0.0,0.0,0.0
Fregenae,3,67.0,1.0,100.0,1.0,100.0,100.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Arausio,3,50.666666666666664,18.0,100.0,2.0,100.0,50.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Bargylia,3,1.3333333333333333,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Balsa,3,233.33333333333334,100.0,300.0,100.0,300.0,300.0,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Canatha,3,7.0,2.6666666666666665,14.0,1.0,14.0,6.0,1.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0
Neviodunum,3,150.0,130.0,170.0,130.0,170.0,150.0,130.0,170.0,130.0,170.0,0.0,0.0,0.0,0.0
